"P1";"P2";"P3";"P4";"P5";"P6";"P7";"time"
0,430808396070671;0,430720259749157;0,685679215944662;0,460958840715721;0,209908862599392;0,105154367413589;0,662049203891415;2017-03-08 18:20:00
0,465918285247281;0,384769566367085;0,698998755351769;0,466500235809011;0,232394523741493;0,107237689771661;0,609105003740556;2017-03-08 18:40:00
0,522818628385779;0,313472479327304;0,706221070412111;0,446199397157536;0,27058305490234;0,115280372506548;0,558022568773977;2017-03-08 19:00:00
0,557454538100875;0,289308770801049;0,717925804942519;0,46883704676841;0,283103825774475;0,116400505934947;0,542897024008744;2017-03-08 19:20:00
0,598916450745807;0,26655029913231;0,719827945268852;0,464324262473118;0,318680047169741;0,131081579220253;0,498702182466721;2017-03-08 19:40:00
0,637338243792368;0,249891829877164;0,741369924344899;0,465159501229847;0,341690337419302;0,127587552313602;0,503346217884856;2017-03-08 20:00:00
0,662144883337949;0,236059314295569;0,752096782166618;0,490846465140595;0,370550725231188;0,134824217099445;0,504627350073562;2017-03-08 20:20:00
0,686159176224844;0,246228530715853;0,769619730167039;0,479056422814845;0,405194990128395;0,140416807389363;0,490168684038591;2017-03-08 20:40:00
0,716727773816918;0,230712754295548;0,780291927416517;0,489340276868507;0,426164203068558;0,139898581104514;0,487430997421603;2017-03-08 21:00:00
0,727179239924607;0,226199377665375;0,784939934159794;0,474852238944085;0,445337238274917;0,139986846915236;0,476878370293698;2017-03-08 21:20:00
0,744147261796151;0,220397797253284;0,792496047664621;0,484035515371905;0,463697008786749;0,136472410591655;0,463443652647495;2017-03-08 21:40:00
0,74809376450679;0,225223287143735;0,77342585586892;0,481175985461625;0,457748477747654;0,140622345636639;0,435822919376566;2017-03-08 22:00:00
0,756940028777881;0,211988918167295;0,790139471422334;0,485357976584296;0,468863800867735;0,136684278227904;0,441820825282053;2017-03-08 22:20:00
0,775273380049788;0,211054043177984;0,788569515453126;0,478694301629626;0,485631085602429;0,132004079997332;0,403787970354779;2017-03-08 22:40:00
0,769699354555856;0,208999555366123;0,782138607025319;0,477470659747689;0,510253050406019;0,136822652248857;0,411011729674808;2017-03-08 23:00:00
0,779089911834911;0,212288834904393;0,782134624046871;0,488498078521644;0,506432633760862;0,139024644632899;0,386829860916165;2017-03-08 23:20:00
0,785260986634924;0,207109352798466;0,786809362876432;0,489621510637609;0,530069577799279;0,14334529875208;0,362681661672379;2017-03-08 23:40:00
0,787086756309397;0,211542010650759;0,781322924529532;0,485580081465814;0,536304344915557;0,152852086266645;0,359302443215864;2017-03-09 00:00:00
0,78451286601112;0,206227479016806;0,785000867124954;0,482352966126492;0,546257743595716;0,161559170493193;0,332948822575681;2017-03-09 00:20:00
0,778063240355561;0,214585324099875;0,782206802868696;0,494002881968863;0,552387982519717;0,166860342346098;0,331334006737416;2017-03-09 00:40:00
0,776502217226653;0,211964631859225;0,779402063502286;0,493386693346339;0,555133794110671;0,171777024234503;0,316786414581247;2017-03-09 01:00:00
0,778469457265601;0,212586920949039;0,773131622448116;0,488756956829491;0,56427178521055;0,184743745527685;0,309548954147423;2017-03-09 01:20:00
0,776823905057163;0,218101469482206;0,771288197623575;0,489615291020216;0,561226140656217;0,192074271288164;0,30333797767009;2017-03-09 01:40:00
0,771766370413886;0,213794698160985;0,761264679710781;0,486636542846426;0,559755519668235;0,203808935315369;0,295595521559629;2017-03-09 02:00:00
0,76796104833837;0,220015084480099;0,757273222317825;0,486978134340277;0,57192458699806;0,207925982302023;0,289985855571412;2017-03-09 02:20:00
0,764091404798173;0,221361994065076;0,755982419186502;0,485826101431549;0,575917967368996;0,211963135732748;0,280228092666804;2017-03-09 02:40:00
0,733853601593858;0,222880434276285;0,743245774957914;0,474373846988788;0,566467919988264;0,223866654099608;0,274484467057808;2017-03-09 03:00:00
0,755664422578807;0,219953376843485;0,729378195592764;0,474670644546784;0,573723521444343;0,229224487486298;0,260911116387167;2017-03-09 03:20:00
0,743800230633707;0,221572472743179;0,74252783348357;0,471725293315838;0,577891558022414;0,237890301298499;0,260495918362697;2017-03-09 03:40:00
0,732411983867797;0,232237402139161;0,730957831588338;0,475719165466357;0,574537179417906;0,256542170485844;0,255773674322716;2017-03-09 04:00:00
0,734988353817425;0,228367632212157;0,729186501307723;0,469367698673453;0,584397071316899;0,261751190916998;0,249520632680402;2017-03-09 04:20:00
0,733096384896618;0,233096037877704;0,728987797985423;0,475459665661782;0,585234645732384;0,271762689106623;0,245658035701679;2017-03-09 04:40:00
0,726436783550901;0,232879745049886;0,722646945806792;0,464933482255527;0,583370879632369;0,26981182042326;0,24702695345658;2017-03-09 05:00:00
0,726945733285388;0,237384561738397;0,727987266763251;0,468597885071634;0,573423613563884;0,271902200112345;0,252729811900282;2017-03-09 05:20:00
0,723870022677579;0,237271419638968;0,721903441550954;0,478606674589971;0,569997850999699;0,268596457001373;0,260110079440751;2017-03-09 05:40:00
0,716113012929194;0,240993059723061;0,725698268078028;0,475584827028569;0,570215720467214;0,271836125761667;0,257823166976992;2017-03-09 06:00:00
0,715854762467303;0,252561000861018;0,727311800828291;0,482424107311263;0,558726599667194;0,262038728364387;0,275315777959157;2017-03-09 06:20:00
0,701449492076279;0,240320685622755;0,719107104318532;0,470865501428453;0,566054832700594;0,273271398330886;0,263948774422293;2017-03-09 06:40:00
0,691712769511246;0,252979679570861;0,704453540070676;0,465096471580524;0,533092490233317;0,266396918400596;0,264154366872042;2017-03-09 07:00:00
0,665345787542265;0,275391736730229;0,68652064936171;0,470202552881719;0,48756503438104;0,259901539369838;0,287524231363;2017-03-09 07:20:00
0,61094907896373;0,284907540135926;0,668469592668053;0,458721924281707;0,470557792969851;0,259273926723896;0,31123777343318;2017-03-09 07:40:00
0,572398235396792;0,339178583314563;0,660822560134477;0,468564905382186;0,409961658480395;0,240742786267243;0,350650710387147;2017-03-09 08:00:00
0,508845060028236;0,397471626641246;0,641061522727947;0,443789978992408;0,343327795300663;0,217349893784388;0,393868756222382;2017-03-09 08:20:00
0,409858970953;0,455473270629059;0,625030533486352;0,474941785240389;0,275214807440768;0,19003438133521;0,44510243131295;2017-03-09 08:40:00
0,363829211356238;0,53595745629619;0,629454627888619;0,488168335842163;0,228796449085957;0,16998982533783;0,533291910874218;2017-03-09 09:00:00
0,322848481241326;0,600652770698832;0,651295703879662;0,500079615921633;0,201044208028026;0,160867298634156;0,597007269120922;2017-03-09 09:20:00
0,316910710195657;0,645671827468291;0,679095527407075;0,527041233510151;0,195944600082711;0,160758617674119;0,645861156917084;2017-03-09 09:40:00
0,295810032535806;0,657138142410458;0,688664608365601;0,529114874918408;0,19100396360656;0,159465282500476;0,66600019258537;2017-03-09 10:00:00
0,317969473240186;0,664580977030849;0,690149512936109;0,527833918426877;0,193041593296035;0,166846148983337;0,686350852432836;2017-03-09 10:20:00
0,295612608438753;0,663650173632043;0,695404367234573;0,530623343164858;0,193892189072396;0,165400650880128;0,67142111241499;2017-03-09 10:40:00
0,299723141383073;0,658597716046802;0,679315543839758;0,529395092544731;0,193715012566138;0,163294733822361;0,674302046156765;2017-03-09 11:00:00
0,309513900897703;0,643691101316809;0,696503829185284;0,526891024564919;0,184951792777808;0,167121495108259;0,690745065415248;2017-03-09 11:20:00
0,307708372421546;0,640111483649524;0,6989038387672;0,520520656254665;0,191254553856106;0,164695702311455;0,682844890942752;2017-03-09 11:40:00
0,316025900331116;0,616233766259487;0,678154524172912;0,529779918844294;0,189868743581405;0,162722458044467;0,685035035267699;2017-03-09 12:00:00
0,309276654552724;0,593540846821897;0,681467917529382;0,503166982213919;0,200810500908843;0,168085339245306;0,677248195731038;2017-03-09 12:20:00
0,352727901958319;0,58097718690181;0,685021906872918;0,524647031767649;0,204802148094383;0,161044309161573;0,683078764934657;2017-03-09 12:40:00
0,344518547249371;0,580517848166423;0,68818280881535;0,512390051912224;0,19065495218164;0,153736928053733;0,694353415567611;2017-03-09 13:00:00
0,347311467082654;0,585167858288762;0,683035448992879;0,522645284910325;0,196162223127976;0,154362409776689;0,69085532202348;2017-03-09 13:20:00
0,357592820507971;0,56884134190006;0,707684312906581;0,506314485565247;0,202540026226817;0,15986694728204;0,674932063166627;2017-03-09 13:40:00
0,353868633348743;0,600406388436814;0,704299785397771;0,53249301710266;0,188031817590455;0,142082952100505;0,717451411642811;2017-03-09 14:00:00
0,356970544452966;0,60122908003453;0,707751682728278;0,522039861168089;0,197327093448591;0,143506212107483;0,706815311677837;2017-03-09 14:20:00
0,369633051888197;0,585444644564365;0,718057670884853;0,528642125825655;0,189234421163541;0,142712931374902;0,697249547560502;2017-03-09 14:40:00
0,361728825679513;0,600913755196685;0,722052318738055;0,533051430151638;0,183480650213093;0,135000967427332;0,708473013034329;2017-03-09 15:00:00
0,374273264335468;0,575673993060674;0,726483282389465;0,531384846051644;0,186738014976037;0,132192226063404;0,704702803790376;2017-03-09 15:20:00
0,377133286899047;0,601332409919131;0,725380998690045;0,535241226888707;0,180552947135626;0,126608207580776;0,720610918006741;2017-03-09 15:40:00
0,388473067542223;0,573948182679033;0,728346272658741;0,513177536102544;0,19726419268796;0,133785723816783;0,72249380752001;2017-03-09 16:00:00
0,389333633016101;0,563358873898214;0,728465534267908;0,52962597529062;0,198342394015438;0,129724179654338;0,707164990995333;2017-03-09 16:20:00
0,408970221100839;0,55624347850591;0,714577264222848;0,521577293476707;0,193989661980306;0,132984286978295;0,700382170199889;2017-03-09 16:40:00
0,397863341328838;0,535419793993401;0,710869972957595;0,502528873630114;0,199113262716619;0,131514429004949;0,680726296126172;2017-03-09 17:00:00
0,408071806473567;0,49909481218059;0,717957760230731;0,512113121782865;0,202622090286141;0,12538016099391;0,669325713278415;2017-03-09 17:20:00
0,433895739073754;0,466690615502998;0,701567696061422;0,484041835131073;0,220288607226715;0,126254326528585;0,646154856028381;2017-03-09 17:40:00
0,45190437872225;0,438044257863261;0,698457751191785;0,483364705828878;0,227967970191311;0,121998277436297;0,606366550310287;2017-03-09 18:00:00
0,477499564941502;0,390669741522547;0,701429158927547;0,469174870971431;0,232004197775394;0,126942133563699;0,578983892701794;2017-03-09 18:20:00
0,502236430753272;0,356826832698549;0,706668970395719;0,463793493034016;0,266146099463551;0,122708597179508;0,548969054935082;2017-03-09 18:40:00
0,539766446989972;0,307269247241447;0,696923250576171;0,469612148159075;0,293684554226121;0,130716189466157;0,520196413877395;2017-03-09 19:00:00
0,586230254672298;0,290015882516831;0,71749221478102;0,457825550591783;0,307848354489201;0,130439332756329;0,501665537742046;2017-03-09 19:20:00
0,619790865361152;0,260640524444853;0,712349320572669;0,468364132219982;0,332921287833661;0,138051638613616;0,474688556400662;2017-03-09 19:40:00
0,65067265317775;0,246189064389763;0,738366524063108;0,46816351938705;0,348237040633397;0,13580743416541;0,475258028833467;2017-03-09 20:00:00
0,690502283014659;0,237461043791877;0,743982539309301;0,461506239331689;0,39612891985552;0,145575061376435;0,47443936267429;2017-03-09 20:20:00
0,705630063244887;0,221739662635151;0,752127578663584;0,477236697776621;0,405942890308084;0,149523098136913;0,465840967273833;2017-03-09 20:40:00
0,714982041739958;0,224355096131997;0,753454659081334;0,477407753445134;0,440222671747992;0,151862206117686;0,466588041768757;2017-03-09 21:00:00
0,730780383666661;0,218802604584635;0,762969035290889;0,483252388503579;0,451294514495581;0,151295871402526;0,475290471602295;2017-03-09 21:20:00
0,738656087281841;0,210870989499774;0,768512645351638;0,464709795812694;0,453880528347858;0,151174384273957;0,424461009039082;2017-03-09 21:40:00
0,754180240167567;0,210797685074072;0,759576073312533;0,473246299180473;0,459125541697135;0,152297938198834;0,426622739564901;2017-03-09 22:00:00
0,761777488930334;0,19833896679022;0,767040956180137;0,479550545089579;0,468293679190637;0,153885019743026;0,406183766520794;2017-03-09 22:20:00
0,760116875504412;0,198792328543951;0,758923261063174;0,461080223754742;0,495437246695855;0,152942757740588;0,378758026553703;2017-03-09 22:40:00
0,772977705513229;0,188185631201342;0,762547007718266;0,465618683279007;0,501312379383924;0,152233575670162;0,380945364745428;2017-03-09 23:00:00
0,794230234998125;0,184738114722167;0,763100133889059;0,488283021562791;0,515698950469838;0,152876396825187;0,357437586248333;2017-03-09 23:20:00
0,782703189511918;0,177260204029353;0,748200848284379;0,476997554616087;0,532785887528015;0,157330484305473;0,338010613770325;2017-03-09 23:40:00
0,800450330029875;0,178055899013733;0,76672760194129;0,471083034839665;0,545596628319339;0,16387033839781;0,331058511840613;2017-03-10 00:00:00
0,784818475110538;0,194161435117764;0,755667958579032;0,497762160261512;0,548516143797665;0,172641046534605;0,320572443899842;2017-03-10 00:20:00
0,787077811595753;0,190409717854666;0,755885279633077;0,489915659314285;0,558608663086589;0,179185899544215;0,304815688241066;2017-03-10 00:40:00
0,789515914126741;0,194488189654146;0,746106287100312;0,489056223367364;0,568954105907972;0,186774762828649;0,306464609086523;2017-03-10 01:00:00
0,781058251257485;0,187048109362214;0,746598563690496;0,491888429213902;0,563912741739212;0,197119442372636;0,29362702875838;2017-03-10 01:20:00
0,782717133742171;0,19248348328644;0,743583852779472;0,480732132781241;0,583062817411323;0,201213898214712;0,299968434439623;2017-03-10 01:40:00
0,775438746023719;0,198226824677788;0,73983361679289;0,493427081896022;0,57583764520904;0,210543325721644;0,290738268512288;2017-03-10 02:00:00
0,77855104899023;0,19403129394098;0,737264418781759;0,482206240359375;0,57409800387528;0,216166962551998;0,283228932448671;2017-03-10 02:20:00
0,772296435240281;0,199398948489483;0,725103975927721;0,484713330828682;0,575075255729413;0,223161931063404;0,290650607963911;2017-03-10 02:40:00
0,74939504608212;0,206861513796769;0,701979651919365;0,482879755490058;0,561430097388826;0,223606950636306;0,268097624301787;2017-03-10 03:00:00
0,746933399139772;0,206349996371785;0,716659143508409;0,460316022251596;0,549580072380165;0,230754748986175;0,272976203566812;2017-03-10 03:20:00
0,757533536936901;0,200659326569603;0,708730582775365;0,486841926282447;0,587442978264961;0,243658097834769;0,267886752780713;2017-03-10 03:40:00
0,751813982414528;0,205952969221608;0,704826726246098;0,48105315174296;0,589817848073605;0,246853903113495;0,273580873771679;2017-03-10 04:00:00
0,751447368951381;0,204405651180132;0,708239745827142;0,475587949174435;0,578616776620522;0,256860489270704;0,270671463645908;2017-03-10 04:20:00
0,742226436320232;0,212449042774468;0,696586413471779;0,479656764455007;0,584344770061036;0,262345793257169;0,268581014405668;2017-03-10 04:40:00
0,75223974161597;0,209664834294088;0,696979091057144;0,478823655147088;0,580764661775586;0,262610201325687;0,265820156718872;2017-03-10 05:00:00
0,741382472561292;0,210598224160868;0,698063786434631;0,475008437146302;0,580463090595902;0,262383404799824;0,266855513089515;2017-03-10 05:20:00
0,743848791401844;0,213174057195677;0,698722401440963;0,477343835377211;0,575559046799281;0,256221829100324;0,270040973908412;2017-03-10 05:40:00
0,732847020422958;0,221617053444459;0,692673416941088;0,479260143390406;0,568156290415807;0,262974447508863;0,281493114279882;2017-03-10 06:00:00
0,732703895961588;0,218692826408794;0,700701388127998;0,480943762551821;0,565010626149062;0,256330021392596;0,274847251732959;2017-03-10 06:20:00
0,729919951231529;0,222673147472069;0,690141729933223;0,483960962954375;0,558248278396884;0,254395968899736;0,282805909708144;2017-03-10 06:40:00
0,70534182720913;0,230155884531663;0,679278806056415;0,474656691944171;0,531342214040255;0,24459263092018;0,293749475188463;2017-03-10 07:00:00
0,678021860471696;0,239720797797242;0,657193906138388;0,467782976931398;0,516237745873462;0,246541036995149;0,304460797516353;2017-03-10 07:20:00
0,639555531302383;0,278043192611474;0,639776607119825;0,471389901852848;0,471828833312349;0,240283315094184;0,328587755494011;2017-03-10 07:40:00
0,596148493103336;0,316779633884535;0,627952053368636;0,469892352233997;0,423172374094003;0,22571211617242;0,35838598832641;2017-03-10 08:00:00
0,5110267788258;0,369397723398548;0,619325028826921;0,463551040242065;0,338494797598418;0,198038330412494;0,410191507607183;2017-03-10 08:20:00
0,401871803553574;0,426698701109819;0,590397867271635;0,457921198196398;0,270740139155646;0,174433055153094;0,46420461213937;2017-03-10 08:40:00
0,348207386622761;0,51764575885356;0,603175196823437;0,4795629468275;0,21417924218004;0,162332501812953;0,550046214736869;2017-03-10 09:00:00
0,315505573166868;0,590222988555412;0,620586735006475;0,513263992169316;0,20423435868744;0,148948603441817;0,627633349944557;2017-03-10 09:20:00
0,301278418689311;0,63043287857627;0,643731544108347;0,513394931314681;0,196980398117901;0,159758583961664;0,663686698907771;2017-03-10 09:40:00
0,296265144060958;0,639194980967219;0,651887302054786;0,52708046081854;0,183983930456564;0,153994593542538;0,699484242730967;2017-03-10 10:00:00
0,316370124754592;0,6536481619786;0,664476615669662;0,513720324616157;0,193971611568085;0,158399593494808;0,700816877590117;2017-03-10 10:20:00
0,302045122038283;0,658521929666942;0,669929468157017;0,52034142396837;0,190481665875274;0,157192618353187;0,718117706630471;2017-03-10 10:40:00
0,290396578844998;0,641504450971885;0,655630613605354;0,528654386711955;0,187455239475509;0,164268691806663;0,719945098066887;2017-03-10 11:00:00
0,290299684250344;0,642569358692363;0,671427449030531;0,514723446284416;0,187622150498796;0,157358283873364;0,705287995402093;2017-03-10 11:20:00
0,309299818928807;0,623987684696562;0,662878190894105;0,509645889732341;0,201625939275636;0,162308659222881;0,708108951405056;2017-03-10 11:40:00
0,287277183015021;0,617578803764922;0,670074854324754;0,510158031663958;0,191445076475495;0,160748285865105;0,723803713871603;2017-03-10 12:00:00
0,322852382705401;0,588285632262309;0,662527654447899;0,521015822241181;0,187023924616605;0,156081273712508;0,718393794598814;2017-03-10 12:20:00
0,330513244980789;0,562315421751307;0,648994618925317;0,490972405965474;0,1996696916532;0,162538069366629;0,698539641249709;2017-03-10 12:40:00
0,337984901850898;0,560765503506235;0,665412300137533;0,502198626985734;0,198857798211475;0,151054098696283;0,732534813868071;2017-03-10 13:00:00
0,345766351360191;0,576214941973296;0,668927876012264;0,512585476074103;0,208218081636401;0,151920946894872;0,71726021259555;2017-03-10 13:20:00
0,338197604736947;0,569982727450374;0,66915023492497;0,50405377250671;0,198232466202741;0,140627133428531;0,72882967560366;2017-03-10 13:40:00
0,354410917201926;0,595643364029695;0,664557365767987;0,495775460452297;0,198823220462679;0,149262872822363;0,732437979314111;2017-03-10 14:00:00
0,346992083846654;0,596549100656984;0,680971111919611;0,531292355473815;0,192584863780038;0,142570381193572;0,741376249422363;2017-03-10 14:20:00
0,361628531877084;0,584047112066671;0,680881651324068;0,503909277312398;0,197911761052527;0,146781482252883;0,738306045149875;2017-03-10 14:40:00
0,35268423813082;0,594683984101788;0,674677738350162;0,517208306148238;0,19787102461377;0,142457912319761;0,753839236433981;2017-03-10 15:00:00
0,352688456438059;0,574719901669254;0,676174560746076;0,515403072815139;0,199953928953978;0,137415599772475;0,733990886555888;2017-03-10 15:20:00
0,36841030381283;0,575931900614138;0,68191496848591;0,512287703150724;0,206669356905717;0,143420163233937;0,75691786502184;2017-03-10 15:40:00
0,361406684319721;0,562959840411985;0,66053148144496;0,510913019232596;0,217423886837874;0,142319701696604;0,721873400910522;2017-03-10 16:00:00
0,372217823580958;0,536106603396688;0,680457718117546;0,488997937515958;0,20586520976222;0,14262990976534;0,729445641362856;2017-03-10 16:20:00
0,38143206446817;0,529527874328538;0,667787269876809;0,512830151101046;0,206066953478581;0,135309067596843;0,711337022008012;2017-03-10 16:40:00
0,380264368043095;0,502099510538281;0,670903830115298;0,491377059235272;0,223337199532618;0,142362691933307;0,701129926475683;2017-03-10 17:00:00
0,396417388204827;0,475953911946958;0,659969498621214;0,478526745507886;0,222629453765383;0,146209840593705;0,666575929116305;2017-03-10 17:20:00
0,429729306275366;0,455437253465063;0,654567396747035;0,484143473336796;0,229542718635916;0,145545302385267;0,624318396871255;2017-03-10 17:40:00
0,437535759530737;0,40137130266963;0,662153926748471;0,468358402201608;0,244957716286874;0,144526551496903;0,617275466370346;2017-03-10 18:00:00
0,485825800080418;0,338268555298235;0,662580616243979;0,467043884217903;0,255908923856078;0,155823212740982;0,582863357080719;2017-03-10 18:20:00
0,522692977405141;0,318464199804002;0,667832581870267;0,450928312804516;0,279621545841458;0,155629008929064;0,535228312288401;2017-03-10 18:40:00
0,54235218948312;0,265894915044394;0,662393350799267;0,455138819930503;0,306229264056612;0,155568242930463;0,502885418514386;2017-03-10 19:00:00
0,587793886834642;0,242483363844097;0,693060963325341;0,45625283532331;0,338132087556979;0,145756683493923;0,487071762037556;2017-03-10 19:20:00
0,625703396020981;0,214182130688541;0,706121989221735;0,460355758759666;0,365258000131276;0,163232582659038;0,473199673520535;2017-03-10 19:40:00
0,651811618231435;0,202013698646062;0,719511264028197;0,461130818927272;0,400174788856894;0,171324710257433;0,439988552130908;2017-03-10 20:00:00
0,682596017383575;0,198274463744346;0,730429677418197;0,463070635669448;0,405346862250589;0,165759385619741;0,455125815162411;2017-03-10 20:20:00
0,701459248317579;0,185443248209738;0,740452213818141;0,47869508028048;0,428598936675189;0,179997261668678;0,430027320333925;2017-03-10 20:40:00
0,713921636827815;0,186076405419952;0,751143299795733;0,480704430470865;0,456733018336589;0,18155148964776;0,441161334961068;2017-03-10 21:00:00
0,728412529607631;0,176496867044202;0,764718486445498;0,469741103073208;0,470673295839078;0,188745175493869;0,41690531643675;2017-03-10 21:20:00
0,742241140891987;0,177253887154439;0,759938709408758;0,466295199068785;0,487391251482742;0,187948033835498;0,399428760389247;2017-03-10 21:40:00
0,775351707461149;0,174662839004144;0,760196281819356;0,47762590381861;0,482995943254262;0,185160472646187;0,393838859323116;2017-03-10 22:00:00
0,75210957001084;0,170670634146848;0,757397458999118;0,464389427120568;0,49963653883973;0,176115852505008;0,39035576773444;2017-03-10 22:20:00
0,797563623976379;0,168417376438636;0,761463737250554;0,480666706902349;0,518265536146859;0,18026564774702;0,369173400770491;2017-03-10 22:40:00
0,789205399735529;0,15920748975852;0,757800463564835;0,45362173001566;0,530028222175416;0,169498048576909;0,355943648162426;2017-03-10 23:00:00
0,786513464522819;0,159302812248582;0,742097877218121;0,465196475633445;0,540642215020747;0,181057531976595;0,338809536002175;2017-03-10 23:20:00
0,802309458576731;0,162480592830432;0,750494988698356;0,48148088529258;0,554792409794524;0,180741784734767;0,317946300500012;2017-03-10 23:40:00
0,80178182756477;0,16518748703588;0,751308682392527;0,482726699322694;0,571356680147784;0,18686040377292;0,294388160829073;2017-03-11 00:00:00
0,812632503651369;0,159370430983921;0,74319910850338;0,457515329313042;0,577085795265715;0,193519146580445;0,291383521016749;2017-03-11 00:20:00
0,809469350649741;0,15963380233038;0,743456743379755;0,471767097949706;0,585884803989161;0,197178409744809;0,284882576525846;2017-03-11 00:40:00
0,806054100718456;0,162334842477214;0,728084934007848;0,460419292932544;0,596134536481375;0,204316339576248;0,266355701435331;2017-03-11 01:00:00
0,801568167963429;0,168744985567139;0,727711479267642;0,468565000581623;0,598216117320909;0,215089344039711;0,253292236337107;2017-03-11 01:20:00
0,795181310476852;0,172393939695496;0,725588823564012;0,464497342768197;0,606420786509253;0,228864113072531;0,251322150458448;2017-03-11 01:40:00
0,792347835716592;0,176495946174876;0,718722599028826;0,469155898575;0,604385858608434;0,231278854746269;0,245319572839756;2017-03-11 02:00:00
0,787009602490763;0,17223840827854;0,715836331641922;0,466515279911905;0,60654267449299;0,238744318523411;0,243770028083388;2017-03-11 02:20:00
0,788806039524651;0,174711413695134;0,71229215664606;0,461079645018708;0,613171049524889;0,2422659968706;0,244042060506748;2017-03-11 02:40:00
0,763194290994846;0,168169536249929;0,713282263306539;0,454100640697328;0,614607734167573;0,245483445233179;0,228328025992395;2017-03-11 03:00:00
0,762975166506431;0,16881893304251;0,682558292912815;0,458946835880507;0,620814970456587;0,249747691429373;0,239002577091847;2017-03-11 03:20:00
0,776343686778451;0,179822058625636;0,693350748513884;0,453554564769236;0,617748896468128;0,260821739714184;0,232184661913168;2017-03-11 03:40:00
0,78289785943166;0,179621368442407;0,68823911947159;0,447567841766569;0,618012262008128;0,271059058613576;0,228964550701868;2017-03-11 04:00:00
0,763439643865049;0,183769546991881;0,683783519065467;0,454428692203513;0,623223946664339;0,280641626115794;0,223776288232827;2017-03-11 04:20:00
0,759812025074426;0,185029119963821;0,691950426415212;0,45509392837946;0,620165888438259;0,275023427769487;0,233577493526998;2017-03-11 04:40:00
0,761738135376351;0,187453970239572;0,68247494247168;0,457538929415727;0,628946252676368;0,282814562116597;0,225734946586129;2017-03-11 05:00:00
0,761987684555861;0,177070744263158;0,697866416189538;0,456786798251303;0,604749379131814;0,269430152954887;0,237368318802766;2017-03-11 05:20:00
0,747678318250963;0,171140803788107;0,710652659375017;0,451701805516652;0,60011130054488;0,257896164877051;0,261174941206942;2017-03-11 05:40:00
0,751364826400477;0,17474993844899;0,703904045428699;0,460994072797917;0,595786968736088;0,25514958280038;0,254878653492499;2017-03-11 06:00:00
0,737583994680268;0,180400790270698;0,70853018782289;0,461758903988246;0,579920999394816;0,257334714289286;0,255265204076959;2017-03-11 06:20:00
0,735929998806546;0,181787910812764;0,7095041550547;0,453184085817515;0,584410770063269;0,246871264149143;0,256065541991886;2017-03-11 06:40:00
0,728971318256563;0,183555974675385;0,70353536882162;0,474708645782661;0,556382902973844;0,250825344176802;0,273895984912218;2017-03-11 07:00:00
0,707156784595568;0,196362631220747;0,675975600089074;0,446242418063186;0,534529303964697;0,253283875287116;0,26793083576497;2017-03-11 07:20:00
0,671977122340076;0,221095559141308;0,669725091852198;0,439723852330858;0,520595725935874;0,221816876788822;0,302057735988619;2017-03-11 07:40:00
0,607314573570565;0,280604567650585;0,664204076553064;0,446337047579096;0,464999380715916;0,229769597266127;0,317946406609874;2017-03-11 08:00:00
0,559833463368801;0,288957157746221;0,62506618057075;0,451441604195348;0,398307575780184;0,20090771655546;0,36053727687816;2017-03-11 08:20:00
0,459946090395718;0,352627493682021;0,627268671434257;0,458776279718025;0,322945073507043;0,175910995307398;0,420744335341247;2017-03-11 08:40:00
0,453496238060552;0,445856383462971;0,630371899629087;0,47841331136077;0,303865015891386;0,163917949177135;0,49010143666471;2017-03-11 09:00:00
0,400401137027511;0,500650270896296;0,667738475714268;0,497283749496742;0,270316680509091;0,163591573960037;0,564157552905882;2017-03-11 09:20:00
0,392954754309634;0,534772038473553;0,666353680034485;0,51091636079395;0,251148756943697;0,15827552528817;0,596843274438415;2017-03-11 09:40:00
0,396018456403888;0,536767064080069;0,692771574991186;0,503642751983918;0,239900273491305;0,162141720772636;0,595120551711422;2017-03-11 10:00:00
0,391278277021902;0,555162130418547;0,704663859056008;0,510900649550969;0,234285432476158;0,160187445672615;0,612907558281631;2017-03-11 10:20:00
0,383221404713176;0,561755740132578;0,698369732085231;0,509492854743617;0,229403036957357;0,152011231814396;0,618458806400249;2017-03-11 10:40:00
0,378484115841001;0,539002952639512;0,700297279616304;0,523098352842105;0,230194773661306;0,160154338085108;0,643407349172911;2017-03-11 11:00:00
0,375639023337842;0,539330258613299;0,694384903963683;0,502736871786335;0,224646688620813;0,161103088293739;0,636580574825325;2017-03-11 11:20:00
0,399450632570813;0,549288953957935;0,690894983164509;0,490270965977235;0,231808493650146;0,153857459680492;0,641091210239761;2017-03-11 11:40:00
0,383239019733628;0,513645819937038;0,680735968381843;0,499625965288347;0,204768291129118;0,158649821652485;0,641383091229884;2017-03-11 12:00:00
0,398844332576625;0,499399754580697;0,695229698000404;0,488434525428261;0,214631028499207;0,147880619563128;0,640031597426192;2017-03-11 12:20:00
0,413795701817404;0,47814659275795;0,695076272544332;0,486179241018378;0,214969431677588;0,145126994407667;0,62426485255649;2017-03-11 12:40:00
0,432344110169222;0,469934384080982;0,70859438328146;0,510060947054093;0,227739820899616;0,147069306264498;0,649116868743066;2017-03-11 13:00:00
0,411906257010516;0,480632184260429;0,707275479701588;0,507669588837805;0,212078674942392;0,13686036378798;0,662120411718692;2017-03-11 13:20:00
