NOM ETABLISSEMENT;ADRESSE;CODE POSTAL;COMMUNE;CODE DEPARTEMENT;REGION;FAUTEUILS;SEANCES;TRANCHE D'ENTREES
ARGOAT;4 RUE DU CLEUMEUR;22160;CALLAC;22;BRETAGNE;148;451;De 5 à 10 000 entrées
BEAUSEJOUR;13 BLD J.L. BONNASSIEUX;42360;PANISSIERES;42;RHONE-ALPES;148;289;De 10 à 20 000 entrées
CASINO DE BOURBONNE;1 PLACE DES BAINS;52400;BOURBONNE-LES-BAINS;52;CHAMPAGNE-ARDENNE;148;681;De 10 à 20 000 entrées
LUCERNAIRE FORUM  GRANDE SAL;53 RUE NOTRE DAME DES CHAMPS;75006;PARIS 6ME;75;ILE-DE-FRANCE;148;4 165;De 40 à 50 000 entrées
APOLLO;RUE DES LIMOUSINS;82400;VALENCE;82;MIDI-PYRENEES;148;520;De 5 à 10 000 entrées
MALAMOCK;7 PLACE DE LA CALE;29980;ILE-TUDY;29;BRETAGNE;147;31;Moins de 2000 entrées
CINE ACTION PALACE;50 RUE CENTRALE;71170;CHAUFFAILLES;71;BOURGOGNE;147;946;De 10 à 20 000 entrées
L'ATMOSPHERE SALLE A. PREJEA;PLACE PIERRE DESCOTES;73240;SAINT-GENIX-SUR-GUIERS;73;RHONE-ALPES;147;622;De 10 à 20 000 entrées
CINEMA LA GARGAMOELLE;ALLEE DU PARC DE COUBERTIN;85180;CHATEAU-D OLONNE;85;PAYS-DE-LA-LOIRE;147;169;De 5 à 10 000 entrées
LA SALAMANDRE;RUE EUGENE POTTIER;29600;MORLAIX;29;BRETAGNE;146;1 097;De 30 à 40 000 entrées
(MARLY-MAGES) EX-MARLY SCOPE;1, RUE DE METZ;57155;MARLY;57;LORRAINE;146;606;De 10 à 20 000 entrées
ETOILE;56 PLACE DU GENERAL DE GAULLE;61400;MORTAGNE-AU-PERCHE;61;BASSE-NORMANDIE;146;972;De 30 à 40 000 entrées
FOYER CULTUREL;PLACE CAIL;79110;CHEF-BOUTONNE;79;POITOU-CHARENTES;146;356;De 5 à 10 000 entrées
SALLE DES FETES;BOULODROME;84210;CAROMB;84;PROVENCE-ALPES-COTE D'AZUR;146;12;Moins de 2000 entrées
CINETAMPES;PLACE GEOFFROY ST HILAIRE;91150;ETAMPES;91;ILE-DE-FRANCE;146;146;Moins de 2000 entrées
LA FAUVETTE;21 AV DANIEL PERDRIGE;93360;NEUILLY-PLAISANCE;93;ILE-DE-FRANCE;146;1 138;De 20 à 30 000 entrées
SUPERDEVOLUY REX;LE JOUE DE LOUP;05250;SAINT ETIENNE EN DEVOLUY;05;PROVENCE-ALPES-COTE D'AZUR;145;449;De 2 à 5 000 entrées
CIN'ETOILE;1 ROUTE D' AUGEL;42380;SAINT-BONNET-LE-CHATEAU;42;RHONE-ALPES;145;1 001;De 20 à 30 000 entrées
LE QUAI DES ARTS;LA GARE;42550;USSON-EN-FOREZ;42;RHONE-ALPES;145;680;De 10 à 20 000 entrées
FLANDRIA;45, RUE DES VIVIERS;59270;BAILLEUL;59;NORD-PAS-DE-CALAIS;145;691;De 20 à 30 000 entrées
CINEMA LE ROYAL;25 A, RUE DE SCHIRMECK;67570;ROTHAU;67;ALSACE;145;105;De 2 à 5 000 entrées
REXY;9 RUE DE L EGLISE;14170;SAINT-PIERRE-SUR-DIVES;14;BASSE-NORMANDIE;144;452;De 10 à 20 000 entrées
LE PARADISIO;PLACE DE LA MAIRIE;19160;NEUVIC;19;LIMOUSIN;144;549;De 5 à 10 000 entrées
LE TAURUS;RUE DE LA MEDITERRANEE;34140;MEZE;34;LANGUEDOC-ROUSSILLON;144;772;De 20 à 30 000 entrées
CINEMA DE BEAUFORT EN VALLEE;PLACE NOTRE DAME;49250;BEAUFORT-EN-VALLEE;49;PAYS-DE-LA-LOIRE;144;205;De 5 à 10 000 entrées
LE TOBOGGAN;14 AV JEAN MACE;69150;DECINES-CHARPIEU;69;RHONE-ALPES;144;1 071;De 20 à 30 000 entrées
LA FABRIQUE;5 RUE DES MAUVES;45130;MEUNG-SUR-LOIRE;45;CENTRE;143;94;De 5 à 10 000 entrées
LOUIS JOUVET;6, RUE CURIE;02110;BOHAIN EN VERMANDOIS;02;PICARDIE;142;406;De 5 à 10 000 entrées
CINEMA EDEN THEATRE;25 BOULEVARD CLEMENCEAU;13600;LA CIOTAT;13;PROVENCE-ALPES-COTE D'AZUR;142;277;De 5 à 10 000 entrées
STUDIO;CHEMIN DES DAMES;22230;MERDRIGNAC;22;BRETAGNE;142;216;De 2 à 5 000 entrées
CINEMA LE BEAULIEU;ROUTE D'INGRANDES;49440;CANDE;49;PAYS-DE-LA-LOIRE;142;341;De 5 à 10 000 entrées
LE SALEYS;RUE DU MARECHAL LECLERC;64270;SALIES-DE-BEARN;64;AQUITAINE;142;891;De 10 à 20 000 entrées
SALLE MANUEL JOSE ARCE;P. DE L'AMITIE ENTRE LES PEUPLES;81000;ALBI;81;MIDI-PYRENEES;142;651;De 10 à 20 000 entrées
REX;PLACE DU 8 MAI 1945;09000;FOIX;09;MIDI-PYRENEES;141;532;De 20 à 30 000 entrées
SALLE NOTRE DAME;MAIRIE;24400;MUSSIDAN;24;AQUITAINE;141;665;De 10 à 20 000 entrées
CINE FEURS;28 RUE DE LA REPUBLIQUE;42110;FEURS;42;RHONE-ALPES;141;700;De 20 à 30 000 entrées
LE CHALL'ENGER;PLACE LOUIS DUMOLLARD;73190;CHALLES-LES-EAUX;73;RHONE-ALPES;141;968;De 30 à 40 000 entrées
LE ROCHER;AV MARX DORMOY;83130;LA GARDE;83;PROVENCE-ALPES-COTE D'AZUR;141;415;De 10 à 20 000 entrées
LE DIETRICH;BOULEVARD CHASSEIGNE;86000;POITIERS;86;POITOU-CHARENTES;141;1 388;De 10 à 20 000 entrées
CINEMA THEATRE;PLACE DE L HOTEL DE VILLE;89700;TONNERRE;89;BOURGOGNE;141;513;De 10 à 20 000 entrées
SALLE PATRICE LECONTE;10 RUE DU CHATEAU;37800;SAINTE-MAURE-DE-TOURAINE;37;CENTRE;140;312;De 5 à 10 000 entrées
LE REGENCY;OSCAR RICQUE;62130;SAINT-POL-SUR-TERNOISE;62;NORD-PAS-DE-CALAIS;140;1 297;De 30 à 40 000 entrées
EPEE DE BOIS 1;100 RUE MOUFFETARD;75005;PARIS 5ME;75;ILE-DE-FRANCE;140;2 917;De 30 à 40 000 entrées
LE CINEMA;11 RUE DE LA REPUBLIQUE;83340;LE LUC;83;PROVENCE-ALPES-COTE D'AZUR;140;530;De 5 à 10 000 entrées
SALLE DE CINEMA DU POLE CULTUREL;PLACE MALHERBE;83470;SAINT-MAXIMIN-LA-SAINTE-BAUME;83;PROVENCE-ALPES-COTE D'AZUR;140;1 498;De 50 à 75 000 entrées
CINE LABOR;RUE JUSTIN JOUVE;26220;DIEULEFIT;26;RHONE-ALPES;139;177;De 10 à 20 000 entrées
LE BRADY 1;39 BOULEVARD DE STRASBOURG;75010;PARIS 10ME;75;ILE-DE-FRANCE;139;3 111;De 40 à 50 000 entrées
UTOPIA REPUBLIQUE (UTOPIA 5);5 RUE FIGUIERE;84000;AVIGNON;84;PROVENCE-ALPES-COTE D'AZUR;139;1 353;De 30 à 40 000 entrées
ABEL GANCE;184 BD ST DENIS;92400;COURBEVOIE;92;ILE-DE-FRANCE;139;1 545;De 50 à 75 000 entrées
SALLE SEVIGNE;SALLE SEVIGNE;13410;LAMBESC;13;PROVENCE-ALPES-COTE D'AZUR;137;767;De 20 à 30 000 entrées
KORRIGAN;4 BD LEGRIS;22680;ETABLES-SUR-MER;22;BRETAGNE;137;268;De 2 à 5 000 entrées
STAR 2;LES MARINES DE PORTICCIO;20166;GROSSETO PRUGNA;2A;CORSE;137;2 237;De 40 à 50 000 entrées
GERARD PHILIPPE;40, RUE HENRI BARBUSSE;59223;RONCQ;59;NORD-PAS-DE-CALAIS;137;506;De 10 à 20 000 entrées
MAISON DE LA VALLEE;MAISON DE LA VALLEE;65120;LUZ-SAINT-SAUVEUR;65;MIDI-PYRENEES;137;346;De 2 à 5 000 entrées
MAC MAHON;5/7 AV MAC MAHON;75017;PARIS 17ME;75;ILE-DE-FRANCE;137;947;De 20 à 30 000 entrées
LE REFUGE;LE REFUGE;65340;BAREGES;65;MIDI-PYRENEES;136;114;Moins de 2000 entrées
EDEN;GRAND RUE;13990;FONTVIEILLE;13;PROVENCE-ALPES-COTE D'AZUR;135;816;De 10 à 20 000 entrées
LE PARNAL (EX LA TRACE);GRAND RUE;74570;THORENS-GLIERES;74;RHONE-ALPES;135;408;De 10 à 20 000 entrées
JEAN GABIN;AVENUE DE LA PAIX;87120;EYMOUTIERS;87;LIMOUSIN;135;511;De 5 à 10 000 entrées
LE GALET 2;PLACE FRANCOIS MITTERRAND;13310;SAINT-MARTIN-DE-CRAU;13;PROVENCE-ALPES-COTE D'AZUR;134;725;De 10 à 20 000 entrées
LE VAUBAN 1;16 RUE GAMBETTA;17800;PONS;17;POITOU-CHARENTES;134;639;De 5 à 10 000 entrées
GRAND ECRAN;RUE DE LA LOIRE;49620;LA POMMERAYE;49;PAYS-DE-LA-LOIRE;134;437;De 10 à 20 000 entrées
CINE AUDUN;31 RUE LECLERC;57390;AUDUN-LE-TICHE;57;LORRAINE;134;50;De 2 à 5 000 entrées
LE MAJESTIC;PLACE ARISTIDE BRIAND;86170;NEUVILLE-DE-POITOU;86;POITOU-CHARENTES;134;241;De 5 à 10 000 entrées
LE CINE;ALLEE DES PLATANES;17270;MONTGUYON;17;POITOU-CHARENTES;133;509;De 10 à 20 000 entrées
SUN 7 CINE;17-19 RUE DES ROUETS;59610;FOURMIES;59;NORD-PAS-DE-CALAIS;133;679;De 5 à 10 000 entrées
 CHAPLIN DENFERT;24 PLACE DENFERT ROCHEREAU;75014;PARIS 14ME;75;ILE-DE-FRANCE;133;1 839;De 30 à 40 000 entrées
SLE H VERNEUIL;LA COUPIANE;83160;LA VALETTE-DU-VAR;83;PROVENCE-ALPES-COTE D'AZUR;133;919;De 10 à 20 000 entrées
LE GRENIER DE L'ALCAZAR;PLACE THIERS;13430;EYGUIERES;13;PROVENCE-ALPES-COTE D'AZUR;132;468;De 5 à 10 000 entrées
LE MAINTENON;RUE ALFRED ROLLAND;65200;BAGNERES-DE-BIGORRE;65;MIDI-PYRENEES;132;520;De 10 à 20 000 entrées
LA BERGERIE;COUR EMILE ZOLA;77380;NANGIS;77;ILE-DE-FRANCE;132;423;De 5 à 10 000 entrées
LE CHARDON;CSC ALLEES DES TILLEULS;03800;GANNAT;03;AUVERGNE;131;1 124;De 10 à 20 000 entrées
ZOOM 2;PLACE DE L HOTEL DE VILLE;72120;SAINT-CALAIS;72;PAYS-DE-LA-LOIRE;131;324;De 5 à 10 000 entrées
L ODEON;RUE BARRI;83670;BARJOLS;83;PROVENCE-ALPES-COTE D'AZUR;131;382;De 5 à 10 000 entrées
RENE FALLET;ROUTE DE VICHY;03290;DOMPIERRE SUR BESBRE;03;AUVERGNE;130;592;De 10 à 20 000 entrées
LA HALLE AUX GRAINS;1 RUE DES TANNEURS;16110;LA ROCHEFOUCAULD;16;POITOU-CHARENTES;130;432;De 5 à 10 000 entrées
RAIMU;AVENUE GEORGE CLEMENCEAU;83310;COGOLIN;83;PROVENCE-ALPES-COTE D'AZUR;130;777;De 10 à 20 000 entrées
SALLE JEAN GIONO;LE BOURG;38930;CLELLES;38;RHONE-ALPES;129;95;De 2 à 5 000 entrées
LA BOBINE;6 PLACE DE LA GARE;44160;PONTCHATEAU;44;PAYS-DE-LA-LOIRE;129;613;De 10 à 20 000 entrées
LOUIS LUMIERE;RUE DES ECOLES;05220;MONETIER LES BAINS;05;PROVENCE-ALPES-COTE D'AZUR;128;749;De 5 à 10 000 entrées
LE CONDATE;RUE DE SAVOIE;74910;SEYSSEL;74;RHONE-ALPES;128;188;De 5 à 10 000 entrées
JEAN GABIN (EX-GALILEE 1);12-14 BOULEVARD LEON FEIX;95100;ARGENTEUIL;95;ILE-DE-FRANCE;128;490;De 2 à 5 000 entrées
LINO VENTURA;3 RUE DE L'EGLISE;31180;SAINT-GENIES-BELLEVUE;31;MIDI-PYRENEES;127;369;De 10 à 20 000 entrées
RIO;6 RUE GEORGES CLEMENCEAU;54190;VILLERUPT;54;LORRAINE;127;115;De 5 à 10 000 entrées
LES RECOLLETS;RUE DU THEATRE;72500;CHATEAU-DU-LOIR;72;PAYS-DE-LA-LOIRE;127;477;De 10 à 20 000 entrées
STUDIO;2 RUE EDOUARD POISSON;93300;AUBERVILLIERS;93;ILE-DE-FRANCE;127;856;De 20 à 30 000 entrées
MODERN' CINEMA;PLACE NICOLAS LEBLANC;18410;ARGENT-SUR-SAULDRE;18;CENTRE;126;383;De 10 à 20 000 entrées
CINEMA DE GOURETTE;GOURETTE;64440;EAUX-BONNES;64;AQUITAINE;126;80;Moins de 2000 entrées
STUDIO BEL AIR;31 RUE FENELON;68200;MULHOUSE;68;ALSACE;126;1 590;De 30 à 40 000 entrées
LE CINE-MALICE;7 RUE LOUIS XIII;86400;CIVRAY;86;POITOU-CHARENTES;126;762;De 10 à 20 000 entrées
CASINO; 2 RUE DU PARC;03160;BOURBON L ARCHAMBAULT;03;AUVERGNE;124;216;De 2 à 5 000 entrées
ETOILE CINEMA;6 RUE DU LYCEE;21140;SEMUR-EN-AUXOIS;21;BOURGOGNE;124;619;De 10 à 20 000 entrées
ESPACES;12 AVENUE DE LA RÉPUBLIQUE;26270;LORIOL-SUR-DROME;26;RHONE-ALPES;124;669;De 10 à 20 000 entrées
REX;PLACE VERCINGETORIX;63120;COURPIERE;63;AUVERGNE;124;236;De 5 à 10 000 entrées
LE STUDIO;PLACE CHARLES DE GAULLE;41130;SELLES-SUR-CHER;41;CENTRE;123;504;De 5 à 10 000 entrées
LA SALLE DU NORD-EST;36, RUE MICHEL RONDET;54490;PIENNES;54;LORRAINE;123;3;Moins de 2000 entrées
HIPPODROME;PLACE DU BARLET;59500;DOUAI;59;NORD-PAS-DE-CALAIS;123;757;De 20 à 30 000 entrées
CINEMA ROUGE ET NOIR;7 RUE AMEDEE VIII DE SAVOIE;74160;SAINT-JULIEN-EN-GENEVOIS;74;RHONE-ALPES;123;925;De 30 à 40 000 entrées
CINEMA AGNES VARDA;37-39 GRANDE RUE;91260;JUVISY-SUR-ORGE;91;ILE-DE-FRANCE;123;847;De 10 à 20 000 entrées
CINEMA ST CHARLES;RUE DU PONT;49123;INGRANDES;49;PAYS-DE-LA-LOIRE;122;271;De 5 à 10 000 entrées
STUDIO DES URSULINES;10 RUE DES URSULINES;75005;PARIS 5ME;75;ILE-DE-FRANCE;122;1 367;De 30 à 40 000 entrées
LE CINEMA DE BEAULIEU;RUE ALBERT 1ER;06310;BEAULIEU SUR MER;06;PROVENCE-ALPES-COTE D'AZUR;120;901;De 10 à 20 000 entrées
ESPACE MARCEL PAGNOL;RUE ERASME GUICHET;13220;CHATEAUNEUF-LES-MARTIGUES;13;PROVENCE-ALPES-COTE D'AZUR;120;374;De 5 à 10 000 entrées
LE PARIS;9 BIS GRANDE RUE;25503;MORTEAU;25;FRANCHE-COMTE;120;650;De 10 à 20 000 entrées
CINE FRONTON;36 RUE ALAIN DE FELGUIERES;31620;FRONTON;31;MIDI-PYRENEES;120;617;De 10 à 20 000 entrées
CINEMA MUNICIPAL; CINEMA MUNICIPAL;50890;CONDE-SUR-VIRE;50;BASSE-NORMANDIE;120;220;De 10 à 20 000 entrées
CINE RILLIEUX;83 AV DE L EUROPE;69140;RILLIEUX-LA-PAPE;69;RHONE-ALPES;120;381;De 5 à 10 000 entrées
LE CINEMA;BOULEVARD CLEMENCEAU;83510;LORGUES;83;PROVENCE-ALPES-COTE D'AZUR;120;320;De 5 à 10 000 entrées
CINEMA JEAN RACINE;1 RUE JEAN RACINE;02460;FERTE MILON;02;PICARDIE;119;426;De 2 à 5 000 entrées
L'UTOPIE;18 RUE NATIONALE;47110;SAINTE-LIVRADE-SUR-LOT;47;AQUITAINE;119;679;De 10 à 20 000 entrées
NOUVEL ODEON;6 RUE DE L ECOLE DE MEDECINE;75006;PARIS 6ME;75;ILE-DE-FRANCE;119;1 620;De 30 à 40 000 entrées
SALLE DES TEMPLIERS;IMPASSE DU LION D'OR;26200;MONTELIMAR;26;RHONE-ALPES;118;961;De 20 à 30 000 entrées
MAISON DES ARTS ET LOISIRS S;PLACE AUBRY;02000;LAON;02;PICARDIE;117;36;Moins de 2000 entrées
L'AMBIANCE;3 PLACE GASTON LEJUMEL;14910;BLONVILLE-SUR-MER;14;BASSE-NORMANDIE;117;163;De 2 à 5 000 entrées
LE TRAIN CINEMA;1, RUE LOUIS ARAGON;26800;PORTES-LES-VALENCE;26;RHONE-ALPES;117;483;De 10 à 20 000 entrées
CINE ACTUEL MJC;3 RUE DU 8 MAI;74100;ANNEMASSE;74;RHONE-ALPES;117;805;De 20 à 30 000 entrées
ETIENNE CHATILIEZ;6 PLACE JULIE ST AVIT;32190;VIC-FEZENSAC;32;MIDI-PYRENEES;116;252;De 5 à 10 000 entrées
LE MAGNOAC;LE MAGNOAC;65230;CIZOS;65;MIDI-PYRENEES;116;214;De 2 à 5 000 entrées
SELECT;GRANDE RUE;16250;BLANZAC-PORCHERESSE;16;POITOU-CHARENTES;114;56;Moins de 2000 entrées
AMICAL CINE;35, RUE JOSEPH LEROY;59115;LEERS;59;NORD-PAS-DE-CALAIS;114;540;De 10 à 20 000 entrées
FORUM;PLACE DU FORUM;94470;BOISSY-SAINT-LEGER;94;ILE-DE-FRANCE;114;128;De 5 à 10 000 entrées
LE MOULIN DE SAINT ANDRE;ROUTE DE MANOSQUE;83560;VINON-SUR-VERDON;83;PROVENCE-ALPES-COTE D'AZUR;113;762;De 5 à 10 000 entrées
HALLE DES CINQ FONTAINES;PLACE DU CHAMPS DE FOIRE;90100;DELLE;90;FRANCHE-COMTE;113;433;De 5 à 10 000 entrées
CINE LES CALANQUES;20 AVENUE EMMANUEL AGOSTINI;13260;CASSIS;13;PROVENCE-ALPES-COTE D'AZUR;111;862;De 5 à 10 000 entrées
TRIANON;BD DE LA PLAGE;14780;LION-SUR-MER;14;BASSE-NORMANDIE;111;204;De 2 à 5 000 entrées
CINE DESVRES (EX-MEDIATHEQUE);8, RUE VICTOR LENGAGNE;62240;DESVRES;62;NORD-PAS-DE-CALAIS;111;344;De 5 à 10 000 entrées
CINEMA LE PATIO;AVENUE DE LA GARE;01170;GEX;01;RHONE-ALPES;110;898;De 10 à 20 000 entrées
CINEMA LA PASSERELLE;3 PLACE DE LA PASSERELLE;01600;TREVOUX;01;RHONE-ALPES;110;828;De 20 à 30 000 entrées
LE CINEMA;PLACE ANDRE MALRAUX;18000;BOURGES;18;CENTRE;110;1 237;De 30 à 40 000 entrées
SALLE LEBRUN;7, PLACE CORROYER;60600;CLERMONT;60;PICARDIE;110;709;De 20 à 30 000 entrées
L'AIGLON;RUE ANNE DE NEUBOURG;64250;CAMBO-LES-BAINS;64;AQUITAINE;110;564;De 5 à 10 000 entrées
CINEVIC;PLACE DU CORPS FRANC POMMIES;65500;VIC-EN-BIGORRE;65;MIDI-PYRENEES;110;370;De 5 à 10 000 entrées
CINEMA CASINO;ROUTE DE BANDOL;83270;SAINT-CYR-SUR-MER;83;PROVENCE-ALPES-COTE D'AZUR;110;654;De 10 à 20 000 entrées
SEJEFY'S;11 AV CHARLES DE GAULLE;81370;SAINT-SULPICE;81;MIDI-PYRENEES;108;877;De 20 à 30 000 entrées
LE QUERLYS;BD DES THERMES;82140;SAINT-ANTONIN-NOBLE-VAL;82;MIDI-PYRENEES;108;558;De 10 à 20 000 entrées
L'IMPERIAL;24 AVENUE CHARCOT;34240;LAMALOU-LES-BAINS;34;LANGUEDOC-ROUSSILLON;107;515;De 5 à 10 000 entrées
CINEMA NESTOR BURMA;2 RUE MARCELIN ALBERT;34000;MONTPELLIER;34;LANGUEDOC-ROUSSILLON;107;1 481;De 20 à 30 000 entrées
L ARIXO;L'ARIXO;65510;LOUDENVIELLE;65;MIDI-PYRENEES;107;221;De 5 à 10 000 entrées
ESPACE CULTUREL ANDRE MALRAUX;14 RUE VIDAL LABLACHE;09500;MIREPOIX;09;MIDI-PYRENEES;106;446;De 5 à 10 000 entrées
PARADISO;3 RUE PASTEUR;38210;TULLINS;38;RHONE-ALPES;106;718;De 10 à 20 000 entrées
KURSAAL;PLACE E LANDOUAT;40260;CASTETS;40;AQUITAINE;106;481;De 5 à 10 000 entrées
LE BOURGUET;PLACE DU BOURGUET;04300;FORCALQUIER;04;PROVENCE-ALPES-COTE D'AZUR;105;1 222;De 20 à 30 000 entrées
SALLE DES FETES;SALLE DES FETES;15120;PLEAUX;15;AUVERGNE;105;2;Moins de 2000 entrées
LE RENAISSANCE;16 RUE DE L EGLISE;77480;BRAY-SUR-SEINE;77;ILE-DE-FRANCE;105;277;De 2 à 5 000 entrées
CLUB;RUE BON HOTEL;05000;GAP;05;PROVENCE-ALPES-COTE D'AZUR;104;1 311;De 20 à 30 000 entrées
LE MARCHOIS;RUE DES DEUX FRERES;23100;LA COURTINE;23;LIMOUSIN;104;146;De 2 à 5 000 entrées
CINEMA DE GENCAY;PASSAGE DES 3 MARCHANDS;86160;GENCAY;86;POITOU-CHARENTES;104;838;De 20 à 30 000 entrées
L'ESTRADE;SALLE MUNICIPALE;40630;SABRES;40;AQUITAINE;103;390;De 5 à 10 000 entrées
SALLE DE CINEMA;LE BOURG;71550;ANOST;71;BOURGOGNE;103;49;Moins de 2000 entrées
ESPACE LE TREFLE;29, RUE D'ENSISHEIM;68190;UNGERSHEIM;68;ALSACE;102;33;Moins de 2000 entrées
LES 2 SCENES;PLACE HENRI DUNANT;78580;MAULE;78;ILE-DE-FRANCE;102;1 295;De 20 à 30 000 entrées
LUX;21 RUE ARRAULT;89130;TOUCY;89;BOURGOGNE;101;942;De 5 à 10 000 entrées
JULIETTE GRECO;BOULEVARD LA COLLE BELLE;06510;CARROS;06;PROVENCE-ALPES-COTE D'AZUR;100;88;De 5 à 10 000 entrées
MAISON POURTOUS;MAISON POUR TOUS;06390;CONTES;06;PROVENCE-ALPES-COTE D'AZUR;100;76;De 2 à 5 000 entrées
CINEMA LE NORMANDY; CINEMA LE NORMANDY;14710;TREVIERES;14;BASSE-NORMANDIE;100;284;De 10 à 20 000 entrées
ARVERNE;18 AVENUE HECTOR PESCHAUD;15300;MURAT;15;AUVERGNE;100;440;De 5 à 10 000 entrées
LE FOYER;2 RUE DE LA RESISTANCE;25150;PONT-DE-ROIDE;25;FRANCHE-COMTE;100;423;De 5 à 10 000 entrées
REGAIN;L ESPLANADE;30430;BARJAC;30;LANGUEDOC-ROUSSILLON;100;243;De 5 à 10 000 entrées
CINE STAR;PLACE DU FOIRAIL;34220;SAINT-PONS-DE-THOMIERES;34;LANGUEDOC-ROUSSILLON;100;793;De 5 à 10 000 entrées
VOX;15 RUE THIERS;38000;GRENOBLE;38;RHONE-ALPES;100;984;De 2 à 5 000 entrées
CAMPING LE VIEUX PORT;CAMPING LE VIEUX PORT;40660;MESSANGES;40;AQUITAINE;100;30;De 2 à 5 000 entrées
SALLE MULTISERVICE;SALLE MULTISERVICE;64160;CARRERE;64;AQUITAINE;100;135;De 5 à 10 000 entrées
SELECT;8 RUE DU LAURIER;70350;PLANCHER-LES-MINES;70;FRANCHE-COMTE;100;144;De 2 à 5 000 entrées
LE CHAMOIS;SALLE DES FETES;74390;CHATEL;74;RHONE-ALPES;100;318;De 5 à 10 000 entrées
BEVERLEY;14 R VILLE NEUVE 31 BD BONNE NLL;75002;PARIS 2ME;75;ILE-DE-FRANCE;100;1 454;De 30 à 40 000 entrées
CINEMA LE MIDIC;PLACE JEAN SANTINI;13115;SAINT-PAUL-LES-DURANCE;13;PROVENCE-ALPES-COTE D'AZUR;99;37;Moins de 2000 entrées
CASINO;CASINO MUNICIPAL;65130;CAPVERN;65;MIDI-PYRENEES;99;177;De 2 à 5 000 entrées
LA HALLE;PROMENADE DES LICES;81800;RABASTENS;81;MIDI-PYRENEES;99;538;De 10 à 20 000 entrées
EDEN STUDIO;35 RUE PASTEUR;05100;BRIANCON;05;PROVENCE-ALPES-COTE D'AZUR;98;1 027;De 20 à 30 000 entrées
STUDIO 7;LE CHEMIN DES ECOLIERS;31650;AUZIELLE;31;MIDI-PYRENEES;98;986;De 30 à 40 000 entrées
CINEMA LUX;1, RUE DU GÉNÉRAL LECLERC;55600;MONTMEDY;55;LORRAINE;98;451;De 5 à 10 000 entrées
SALLE DES FETES;SALLE DES FETES;66350;TOULOUGES;66;LANGUEDOC-ROUSSILLON;98;23;De 2 à 5 000 entrées
TIVOLI;4, RUE DE LAVARENNE;80600;DOULLENS;80;PICARDIE;98;16;Moins de 2000 entrées
MJC DE VERDUN SUR GARONNE;15 RUE CLEMENCE ISAURE;82600;VERDUN-SUR-GARONNE;82;MIDI-PYRENEES;98;513;De 5 à 10 000 entrées
ARTHUS CINE;VENELLE CARN AR GUILLOU;29218;HUELGOAT;29;BRETAGNE;97;533;De 5 à 10 000 entrées
CINEMA DE LA COMMUNAUTE DE COMMUNE;53 BOULEVARD DU NORD;32130;GIMONT;32;MIDI-PYRENEES;97;274;De 5 à 10 000 entrées
CINEMA OPERA;6 RUE JOSEPH SERLIN;69001;LYON;69;RHONE-ALPES;97;1 320;De 10 à 20 000 entrées
STUDIO GALANDE;42 RUE GALANDE;75005;PARIS 5ME;75;ILE-DE-FRANCE;97;2 315;De 30 à 40 000 entrées
LE REX ANAIS AUBERT;PLACE DES ECOSSAIS;76980;VEULES-LES-ROSES;76;HAUTE-NORMANDIE;97;629;De 5 à 10 000 entrées
LE CLAP;PLACE DE LA MAIRIE;84500;BOLLENE;84;PROVENCE-ALPES-COTE D'AZUR;97;1 259;De 20 à 30 000 entrées
SALLE GERARD PHILIPE;22 RUE LOUIS LEJEUNE;59290;WASQUEHAL;59;NORD-PAS-DE-CALAIS;96;299;De 5 à 10 000 entrées
               NOTRE DAME DES SALLE;CINEMA SALLE ARTEA;13470;FLASSANS-SUR-ISSOLE;83;PROVENCE-ALPES-COTE D'AZUR;96;138;De 2 à 5 000 entrées
GEORGES SADOUL;26 28 QUAI SADI CARNOT;88100;SAINT-DIE;88;LORRAINE;96;438;De 5 à 10 000 entrées
BERTRAND TAVERNIER;RUE DE LA PARRO;12600;MUR-DE-BARREZ;12;MIDI-PYRENEES;94;61;Moins de 2000 entrées
SALLE DES FETES;SALLE DES FETES;34230;PAULHAN;34;LANGUEDOC-ROUSSILLON;94;2;Moins de 2000 entrées
LE ROYAL;409 AVENUE FELIX GENESLAY;72039;LE MANS;72;PAYS-DE-LA-LOIRE;94;604;De 10 à 20 000 entrées
LE FORUM;LA BAIE DES ISLES;83250;LA LONDE-LES-MAURES;83;PROVENCE-ALPES-COTE D'AZUR;94;12;Moins de 2000 entrées
LE CIGALON;COURS DE POURRIERES;84160;CUCURON;84;PROVENCE-ALPES-COTE D'AZUR;93;790;De 10 à 20 000 entrées
LE MONTMORELIEN;AVENUE D'AQUITAINE;16190;MONTMOREAU-SAINT-CYBARD;16;POITOU-CHARENTES;92;98;De 2 à 5 000 entrées
CINEMAUV;PLACE DU FOIRAL;32120;MAUVEZIN;32;MIDI-PYRENEES;92;249;De 5 à 10 000 entrées
SALLE LA RECRE;ECOLE PRIMAIRE DU VILLAGE;38250;LANS-EN-VERCORS;38;RHONE-ALPES;92;12;Moins de 2000 entrées
CINE LAUDON;ROUTE DE L EGLISE;74410;SAINT-JORIOZ;74;RHONE-ALPES;92;248;De 5 à 10 000 entrées
MK2 GRAND PALAIS;COURS LA REINE PORTE C;75008;PARIS 8ME;75;ILE-DE-FRANCE;92;1 466;De 10 à 20 000 entrées
